Tag,DeltaTime,STD
AS-3:14,23,3.3146688101509714
AS-3:14,24,15.33208420051613
AS-3:14,25,3.3367470945277686
AS-3:14,26,3.285178791383815
AS-3:14,27,3.191544275286043
AS-3:14,28,3.193837804717
AS-3:14,29,3.359377135371127
AS-3:14,30,3.3255418197733926
AS-3:14,31,3.2056265638197265
AS-3:14,32,3.13047021228441
AS-3:14,33,3.3050419769097945
AS-3:14,34,3.1672501899016594
AS-3:14,35,3.265134514083873
AS-3:14,36,3.11625442906491
AS-3:14,37,3.3678190065843965
AS-3:14,38,3.4215612524578582
AS-3:14,39,3.2428907881056133
AS-3:14,40,3.2676680249051695
AS-3:14,41,3.159981979554806
AS-3:14,42,33.852777641256615
AS-3:14,43,3.211524387092349
AS-3:14,44,3.2123303625288435
AS-3:14,45,3.34983156707584
AS-3:14,46,3.065997310203132
AS-3:14,47,3.1997392713033643
AS-3:14,48,3.2356222806764507
AS-3:14,49,3.248028841932394
AS-3:14,50,3.191096977974738
AS-3:14,51,3.2195858467652885
AS-3:14,52,3.06955599344817
AS-3:14,53,3.3254278361152085
AS-3:14,54,3.1643116852418354
AS-3:14,55,3.0370141358102223
AS-3:14,56,3.0310217003242452
AS-3:14,57,3.192341938057603
AS-3:14,58,4.529927752889068
AS-3:14,59,3.4625764091617928
AS-3:14,60,0.0
AS-3:14,61,0.0
AS-3:14,62,0.0
AS-3:14,63,0.0
AS-3:14,64,0.0
AS-3:14,65,0.0
AS-3:14,66,0.0
AS-3:14,67,0.0
AS-3:14,68,0.0
AS-3:14,69,3.910772113819148
AS-3:14,70,40.20456832428222
AS-3:14,71,4.117485829292715
AS-3:14,72,11.575642063963176
AS-3:14,73,4.377503832644555
AS-3:14,74,4.62463691763986
AS-3:14,75,4.526727149888901
AS-3:14,76,26.946193653448134
AS-3:14,77,4.759952041878495
AS-3:14,78,4.872115499424719
AS-3:14,79,5.287502094433203
AS-3:14,80,27.031795584407806
AS-3:14,81,5.549466966123486
AS-3:14,82,106.67899429582302
AS-3:14,83,0.0
AS-3:14,84,0.0
AS-3:14,85,0.0
AS-3:14,86,0.0
AS-3:14,87,0.0
AS-3:14,88,0.0
AS-3:14,89,0.0
AS-3:14,90,0.0
AS-3:14,91,0.0
AS-3:14,92,0.0
AS-3:14,93,0.0
AS-3:14,94,0.0
AS-3:14,95,0.0
AS-3:14,96,0.0
AS-3:14,97,0.0
AS-3:14,98,0.0
AS-3:14,99,0.0
AS-3:14,100,0.0
AS-3:14,101,0.0
AS-3:14,102,0.0
AS-3:14,103,0.0
AS-3:14,104,0.0
AS-3:14,105,0.0
AS-3:14,106,0.0
AS-3:14,107,0.0
AS-3:14,108,0.0
AS-3:14,109,0.0
AS-3:14,110,0.0
AS-3:14,111,0.0
AS-3:14,112,0.0
AS-3:14,113,0.0
AS-3:14,114,0.0
AS-3:14,115,0.0
AS-3:14,116,9.592151313493508
AS-3:14,117,17.675404088579945
AS-3:14,118,16.40280488647386
AS-3:14,119,7.480627681821409
CitizenScientist:15,0,3.1424316290430054
CitizenScientist:15,1,3.2823308772356152
CitizenScientist:15,2,3.099337842463837
CitizenScientist:15,3,3.1999999999999997
CitizenScientist:15,4,3.2648376280688636
CitizenScientist:15,5,3.0880594409938276
CitizenScientist:15,6,3.2016027887085974
CitizenScientist:15,7,3.2417954639074313
CitizenScientist:15,8,3.1283540830143584
CitizenScientist:15,9,3.203639689559729
CitizenScientist:15,10,3.3436422792504406
CitizenScientist:15,11,3.3554172019012585
CitizenScientist:15,12,3.3126124812870104
CitizenScientist:15,13,14.88413784300008
CitizenScientist:15,14,3.198504244043245
CitizenScientist:15,15,3.2002271569370806
CitizenScientist:15,16,3.319611089366478
CitizenScientist:15,17,3.248760447377499
CitizenScientist:15,18,3.2023320495469476
CitizenScientist:15,19,22.374873765579682
CitizenScientist:15,20,3.107784680006636
CitizenScientist:15,21,47.347486351253764
CitizenScientist:15,22,3.2379259932330635
CitizenScientist:15,23,3.214074648909921
CitizenScientist:15,24,22.26904655692638
CitizenScientist:15,25,3.127238704285339
CitizenScientist:15,26,3.1898684011517884
CitizenScientist:15,27,3.2040146498640123
CitizenScientist:15,28,3.250028193135075
CitizenScientist:15,29,3.0655442793075194
CitizenScientist:15,30,3.1698811048895514
CitizenScientist:15,31,3.288656323890757
CitizenScientist:15,32,3.2162672463587354
CitizenScientist:15,33,3.2128743717106434
CitizenScientist:15,34,3.1140954808066255
CitizenScientist:15,35,3.3416378035144
CitizenScientist:15,36,3.1758026152891605
CitizenScientist:15,37,3.165698179673408
CitizenScientist:15,38,3.221162046993743
CitizenScientist:15,39,3.2291906130007084
CitizenScientist:15,40,3.201319536748532
CitizenScientist:15,41,3.2643287310415627
CitizenScientist:15,42,3.1082175904376728
CitizenScientist:15,43,3.1844381324082596
CitizenScientist:15,44,3.182853063926013
CitizenScientist:15,45,3.1721854322637992
CitizenScientist:15,46,3.1466469391840803
CitizenScientist:15,47,3.294551888354732
CitizenScientist:15,48,3.308581423200979
CitizenScientist:15,49,3.2629892377131893
CitizenScientist:15,50,3.0572063091434747
CitizenScientist:15,51,23.885238919421695
CitizenScientist:15,52,3.3100564595535373
CitizenScientist:15,53,3.277212463020635
CitizenScientist:15,54,3.1300070997434566
CitizenScientist:15,55,3.0962890971030963
CitizenScientist:15,56,3.1905578985673086
CitizenScientist:15,57,3.0143736580216323
CitizenScientist:15,58,22.47310642879381
CitizenScientist:15,59,3.1605224425888214
CitizenScientist:15,60,3.1580232796779617
CitizenScientist:15,61,3.22503376876892
CitizenScientist:15,62,3.3894445368954353
CitizenScientist:15,63,3.4734433917332486
CitizenScientist:15,64,3.505046048745215
CitizenScientist:15,65,3.6065269107028337
CitizenScientist:15,66,4.0710762362729875
CitizenScientist:15,67,41.36969605851361
CitizenScientist:15,68,3.942311008202509
CitizenScientist:15,69,4.214580085810854
CitizenScientist:15,70,3.9872826275893063
CitizenScientist:15,71,30.314338436398145
CitizenScientist:15,72,4.224773281791142
CitizenScientist:15,73,4.116491514204073
CitizenScientist:15,74,4.533695276738622
CitizenScientist:15,75,4.722023359551757
CitizenScientist:15,76,4.704192923400696
CitizenScientist:15,77,4.847760399342432
CitizenScientist:15,78,4.8699039921846605
CitizenScientist:15,79,24.001209892738807
CitizenScientist:15,80,5.221661092544889
CitizenScientist:15,81,5.035389224548268
CitizenScientist:15,82,26.75224718440494
CitizenScientist:15,83,5.436628337286148
CitizenScientist:15,84,5.598639269897079
CitizenScientist:15,85,5.783924888162783
CitizenScientist:15,86,5.918743442896294
CitizenScientist:15,87,6.04234348636312
CitizenScientist:15,88,30.740384621087358
CitizenScientist:15,89,6.438171174206952
CitizenScientist:15,90,5.8056993233370235
CitizenScientist:15,91,6.161680441196137
CitizenScientist:15,92,5.976401768389741
CitizenScientist:15,93,24.747743465670304
CitizenScientist:15,94,6.193878292616877
CitizenScientist:15,95,24.63877903289727
CitizenScientist:15,96,6.23787639524098
CitizenScientist:15,97,6.5907180734106525
CitizenScientist:15,98,6.2860952975435
CitizenScientist:15,99,6.4486081113039875
CitizenScientist:15,100,6.404355370779194
CitizenScientist:15,101,19.670411638182888
CitizenScientist:15,102,6.650877858733081
CitizenScientist:15,103,39.00248785797371
CitizenScientist:15,104,7.086014441335092
CitizenScientist:15,105,6.9009876819706815
CitizenScientist:15,106,6.884562986857106
CitizenScientist:15,107,6.981197921784136
CitizenScientist:15,108,21.884698873470285
CitizenScientist:15,109,7.269181565117517
CitizenScientist:15,110,32.0240938169835
CitizenScientist:15,111,6.596428613140769
CitizenScientist:15,112,7.006335807718879
CitizenScientist:15,113,26.53953588464881
CitizenScientist:15,114,7.1829984056493625
CitizenScientist:15,115,25.37349777448447
CitizenScientist:15,116,24.165549405303288
CitizenScientist:15,117,7.325455217295578
CitizenScientist:15,118,7.485060901839506
CitizenScientist:15,119,7.6840485394238565
CitizenScientist:16,0,3.4148515776554573
CitizenScientist:16,1,3.2793418828407215
CitizenScientist:16,2,3.227124172697981
CitizenScientist:16,3,3.09154418251939
CitizenScientist:16,4,3.34323283065957
CitizenScientist:16,5,3.3383213952745816
CitizenScientist:16,6,3.208000517728062
CitizenScientist:16,7,55.27702813994602
CitizenScientist:16,8,0.6368469179587668
CitizenScientist:16,9,0.6323674408497907
CitizenScientist:16,10,0.6493229498561379
CitizenScientist:16,11,0.6258502858087656
CitizenScientist:16,12,0.6318843072729199
CitizenScientist:16,13,0.6438353802903195
CitizenScientist:16,14,0.6213023334143957
CitizenScientist:16,15,11.74252623639276
CitizenScientist:16,16,34.50531265922702
CitizenScientist:16,17,3.2187669097876417
CitizenScientist:16,18,3.228075266111754
CitizenScientist:16,19,3.27280164932955
CitizenScientist:16,20,3.082141616516591
CitizenScientist:16,21,3.264685900101744
CitizenScientist:16,22,2.9246196736209016
CitizenScientist:16,23,31.756976138683477
CitizenScientist:16,24,3.236854945405749
CitizenScientist:16,25,3.2748426042850114
CitizenScientist:16,26,3.155653986582966
CitizenScientist:16,27,3.1313508438573447
CitizenScientist:16,28,3.2968782191763224
CitizenScientist:16,29,3.437308840790718
CitizenScientist:16,30,3.362199607269305
CitizenScientist:16,31,6.600688791239491
CitizenScientist:16,32,0.606023010197541
CitizenScientist:16,33,0.6312881207167015
CitizenScientist:16,34,0.6235397138044682
CitizenScientist:16,35,0.6378203020085838
CitizenScientist:16,36,0.6475402175412223
CitizenScientist:16,37,0.6661288918950176
CitizenScientist:16,38,0.6528138878901262
CitizenScientist:16,39,0.6418604805899876
CitizenScientist:16,40,4.379003466559412
CitizenScientist:16,41,3.2741306671385266
CitizenScientist:16,42,3.2252504807066154
CitizenScientist:16,43,3.4448408812897133
CitizenScientist:16,44,3.188757756653158
CitizenScientist:16,45,3.2761815037310464
CitizenScientist:16,46,3.124537464286387
CitizenScientist:16,47,3.2788015890084274
CitizenScientist:16,48,3.182813827184526
CitizenScientist:16,49,3.1307879992253946
CitizenScientist:16,50,3.2051446067465106
CitizenScientist:16,51,3.3344124823342676
CitizenScientist:16,52,3.1559296853449434
CitizenScientist:16,53,3.3004710202245313
CitizenScientist:16,54,3.2495308238833145
CitizenScientist:16,55,3.2844855832910524
CitizenScientist:16,56,3.0811509212893764
CitizenScientist:16,57,3.1780076110244058
CitizenScientist:16,58,3.0568300935154067
CitizenScientist:16,59,3.3150924208852257
CitizenScientist:16,60,3.1655026328222475
CitizenScientist:16,61,4.95399764534861
CitizenScientist:16,62,1.266938700076209
CitizenScientist:16,63,1.4451153518279494
CitizenScientist:16,64,6.806986935461596
CitizenScientist:16,65,3.5510457368526485
CitizenScientist:16,66,3.5259680407324856
CitizenScientist:16,67,3.834203695668777
CitizenScientist:16,68,3.816331210651458
CitizenScientist:16,69,3.9104291605881607
CitizenScientist:16,70,4.192474144361552
CitizenScientist:16,71,3.996812079362876
CitizenScientist:16,72,4.185811220632986
CitizenScientist:16,73,25.433304871927632
CitizenScientist:16,74,4.608883625150965
CitizenScientist:16,75,4.723121002860313
CitizenScientist:16,76,4.889281594782734
CitizenScientist:16,77,4.995372631766746
CitizenScientist:16,78,8.193413408603666
CitizenScientist:16,79,3.3196340594722127
CitizenScientist:16,80,6.356831025176775
CitizenScientist:16,81,3.393961619846481
CitizenScientist:16,82,3.660729127201063
CitizenScientist:16,83,3.6062631039542588
CitizenScientist:16,84,36.71208775318098
CitizenScientist:16,85,4.086396982306959
CitizenScientist:16,86,3.8787280713453036
CitizenScientist:16,87,30.30970260233835
CitizenScientist:16,88,6.938578634898216
CitizenScientist:16,89,5.973538873609799
CitizenScientist:16,90,6.000577408361507
CitizenScientist:16,91,47.23283747866457
CitizenScientist:16,92,6.2487967191600955
CitizenScientist:16,93,16.721264664938502
CitizenScientist:16,94,6.277518606426557
CitizenScientist:16,95,6.205018728299417
CitizenScientist:16,96,28.430630330350372
CitizenScientist:16,97,6.301190388416885
CitizenScientist:16,98,6.361061679465231
CitizenScientist:16,99,15.200735704622304
CitizenScientist:16,100,6.526969336895111
CitizenScientist:16,101,27.593343716400536
CitizenScientist:16,102,7.638348059933525
CitizenScientist:16,103,6.574961339594594
CitizenScientist:16,104,12.652176145128049
CitizenScientist:16,105,7.110874707472754
CitizenScientist:16,106,6.724231333651783
CitizenScientist:16,107,7.113161284241631
CitizenScientist:16,108,15.958781047343475
CitizenScientist:16,109,6.79709306168935
CitizenScientist:16,110,7.163506362847773
CitizenScientist:16,111,7.033858733478552
CitizenScientist:16,112,7.082079718267215
CitizenScientist:16,113,23.0500491676501
CitizenScientist:16,114,7.2834493487559
CitizenScientist:16,115,7.262978008049369
CitizenScientist:16,116,33.97644401926748
CitizenScientist:16,117,7.502901539303774
CitizenScientist:16,118,7.5329666851277155
CitizenScientist:16,119,7.455967403275763
HiMarkHS:17,0,6.116642803439929
HiMarkHS:17,1,5.693955506682508
HiMarkHS:17,2,5.719371831623965
HiMarkHS:17,3,5.824358478827886
HiMarkHS:17,4,5.426405999386801
HiMarkHS:17,5,5.603547808965949
HiMarkHS:17,6,5.941364189234554
HiMarkHS:17,7,5.950816937381138
HiMarkHS:17,8,5.624351128555538
HiMarkHS:17,9,5.48318117964065
HiMarkHS:17,10,5.86462440778985
HiMarkHS:17,11,5.885361725407274
HiMarkHS:17,12,5.68508376975536
HiMarkHS:17,13,5.576287531941739
HiMarkHS:17,14,5.968512413667141
HiMarkHS:17,15,5.8139875967094525
HiMarkHS:17,16,5.831332328756016
HiMarkHS:17,17,5.751809033441308
HiMarkHS:17,18,5.7814994757575775
HiMarkHS:17,19,5.430936273421111
HiMarkHS:17,20,5.819183725771629
HiMarkHS:17,21,5.936042598074154
HiMarkHS:17,22,5.479264573517505
HiMarkHS:17,23,5.731073896780895
HiMarkHS:17,24,5.644308643128111
HiMarkHS:17,25,5.5075816763911964
HiMarkHS:17,26,5.490334770755908
HiMarkHS:17,27,5.615280466777673
HiMarkHS:17,28,5.681960590644938
HiMarkHS:17,29,5.58121163650774
HiMarkHS:17,30,5.268810645414518
HiMarkHS:17,31,5.600925677185694
HiMarkHS:17,32,5.5624316821994135
HiMarkHS:17,33,5.764835263672671
HiMarkHS:17,34,5.959077103280298
HiMarkHS:17,35,5.46102192054442
HiMarkHS:17,36,5.683186703875839
HiMarkHS:17,37,5.684155847671427
HiMarkHS:17,38,5.676974387333842
HiMarkHS:17,39,5.670952729578259
HiMarkHS:17,40,5.4868839118144646
HiMarkHS:17,41,5.730815852955869
HiMarkHS:17,42,5.522649159948412
HiMarkHS:17,43,5.507238573129239
HiMarkHS:17,44,5.831901294421857
HiMarkHS:17,45,5.811886369843421
HiMarkHS:17,46,5.734278539497856
HiMarkHS:17,47,5.396302079118459
HiMarkHS:17,48,5.472477101004073
HiMarkHS:17,49,5.768820355975168
HiMarkHS:17,50,5.4888407668135955
HiMarkHS:17,51,5.476804742227868
HiMarkHS:17,52,5.76851418454888
HiMarkHS:17,53,5.622553502554927
HiMarkHS:17,54,5.516122529290983
HiMarkHS:17,55,5.1824862050280585
HiMarkHS:17,56,5.7121454403590946
HiMarkHS:17,57,5.4693853278704365
HiMarkHS:17,58,30.35598940174897
HiMarkHS:17,59,32.159388449965206
HiMarkHS:17,60,5.661636019802116
HiMarkHS:17,61,13.786874477869045
HiMarkHS:17,62,5.520216110163019
HiMarkHS:17,63,5.678831412816387
HiMarkHS:17,64,32.30636330098322
HiMarkHS:17,65,5.83663975893725
HiMarkHS:17,66,5.760927186394392
HiMarkHS:17,67,12.800982937401898
HiMarkHS:17,68,5.93743265323294
HiMarkHS:17,69,6.040573355485357
HiMarkHS:17,70,6.036791960514447
HiMarkHS:17,71,18.4314626512801
HiMarkHS:17,72,6.424041495755638
HiMarkHS:17,73,6.368632997506601
HiMarkHS:17,74,6.259632932916019
HiMarkHS:17,75,32.64531175226998
HiMarkHS:17,76,6.754626326659738
HiMarkHS:17,77,6.576078846290258
HiMarkHS:17,78,7.087042291421602
HiMarkHS:17,79,6.767087409557805
HiMarkHS:17,80,7.130164385414685
HiMarkHS:17,81,7.477984349799569
HiMarkHS:17,82,56.750982849852775
HiMarkHS:17,83,7.156734803560059
HiMarkHS:17,84,7.45233727635949
HiMarkHS:17,85,7.629453377453656
HiMarkHS:17,86,7.515275397611167
HiMarkHS:17,87,14.692728093414633
HiMarkHS:17,88,7.349922194424046
HiMarkHS:17,89,7.4745941763261
HiMarkHS:17,90,7.5970498099150445
HiMarkHS:17,91,16.887709031480437
HiMarkHS:17,92,8.309842709568613
HiMarkHS:17,93,7.582885519756365
HiMarkHS:17,94,17.266992498101413
HiMarkHS:17,95,7.706347040637413
HiMarkHS:17,96,7.8281686117875156
HiMarkHS:17,97,7.760922839856299
HiMarkHS:17,98,11.071185645862133
HiMarkHS:17,99,7.963047174258618
HiMarkHS:17,100,17.04007561130197
HiMarkHS:17,101,18.48023879051762
HiMarkHS:17,102,8.095730432269255
HiMarkHS:17,103,8.200525900781745
HiMarkHS:17,104,17.218322870009708
HiMarkHS:17,105,8.27597469028934
HiMarkHS:17,106,17.5465482637358
HiMarkHS:17,107,23.217634784117443
HiMarkHS:17,108,8.656936593701186
HiMarkHS:17,109,8.255347788349598
HiMarkHS:17,110,26.433138499864956
HiMarkHS:17,111,16.800282841458138
HiMarkHS:17,112,44.9431385908587
HiMarkHS:17,113,29.371168148367442
HiMarkHS:17,114,8.656814652407732
HiMarkHS:17,115,8.73842173569813
HiMarkHS:17,116,34.48856343098875
HiMarkHS:17,117,31.203937945348446
HiMarkHS:17,118,38.59053883784014
HiMarkHS:17,119,8.926024673035085
HiMarkHS:18,0,0.0
HiMarkHS:18,1,0.0
HiMarkHS:18,2,0.0
HiMarkHS:18,3,0.0
HiMarkHS:18,4,0.0
HiMarkHS:18,5,0.0
HiMarkHS:18,6,12.362756775465783
HiMarkHS:18,7,10.419414686434713
HiMarkHS:18,8,11.02074014730643
HiMarkHS:18,9,15.174400628574537
HiMarkHS:18,10,11.233339958112412
HiMarkHS:18,11,10.771366355172407
HiMarkHS:18,12,10.611920547187728
HiMarkHS:18,13,11.325655353477508
HiMarkHS:18,14,11.148673193210316
HiMarkHS:18,15,11.562194849830707
HiMarkHS:18,16,15.087938696808688
HiMarkHS:18,17,0.20451690292423433
HiMarkHS:18,18,0.0
HiMarkHS:18,19,0.0
HiMarkHS:18,20,0.0
HiMarkHS:18,21,0.0
HiMarkHS:18,22,0.0
HiMarkHS:18,23,0.0
HiMarkHS:18,24,0.0
HiMarkHS:18,25,0.0
HiMarkHS:18,26,0.0
HiMarkHS:18,27,0.0
HiMarkHS:18,28,0.0
HiMarkHS:18,29,0.0
HiMarkHS:18,30,0.0
HiMarkHS:18,31,0.0
HiMarkHS:18,32,0.0
HiMarkHS:18,33,0.0
HiMarkHS:18,34,0.0
HiMarkHS:18,35,0.0
HiMarkHS:18,36,8.440464191537677
HiMarkHS:18,37,10.427736113529393
HiMarkHS:18,38,10.438248254390503
HiMarkHS:18,39,43.74053001359648
HiMarkHS:18,40,15.90533871811632
HiMarkHS:18,41,0.0
HiMarkHS:18,42,0.0
HiMarkHS:18,43,0.0
HiMarkHS:18,44,0.0
HiMarkHS:18,45,0.0
HiMarkHS:18,46,0.0
HiMarkHS:18,47,0.0
HiMarkHS:18,48,0.0
HiMarkHS:18,49,0.0
HiMarkHS:18,50,0.0
HiMarkHS:18,51,0.0
HiMarkHS:18,52,0.0
HiMarkHS:18,53,0.0
HiMarkHS:18,54,0.0
HiMarkHS:18,55,15.521067387354424
HiMarkHS:18,56,48.04061784458931
HiMarkHS:18,57,11.039504275937515
HiMarkHS:18,58,11.092341063804152
HiMarkHS:18,59,10.894840372582344
HiMarkHS:18,60,11.223075387559286
HiMarkHS:18,61,10.40831554878797
HiMarkHS:18,62,10.445805674224465
HiMarkHS:18,63,43.62173773035103
HiMarkHS:18,64,17.28191198624241
HiMarkHS:18,65,0.0
HiMarkHS:18,66,0.0
HiMarkHS:18,67,0.0
HiMarkHS:18,68,0.0
HiMarkHS:18,69,0.0
HiMarkHS:18,70,0.0
HiMarkHS:18,71,0.0
HiMarkHS:18,72,0.0
HiMarkHS:18,73,0.0
HiMarkHS:18,74,0.0
HiMarkHS:18,75,0.0
HiMarkHS:18,76,0.0
HiMarkHS:18,77,0.0
HiMarkHS:18,78,0.0
HiMarkHS:18,79,0.0
HiMarkHS:18,80,0.0
HiMarkHS:18,81,0.0
HiMarkHS:18,82,0.0
HiMarkHS:18,83,0.0
HiMarkHS:18,84,15.354758858311923
HiMarkHS:18,85,11.60120822108759
HiMarkHS:18,86,12.275755383780295
HiMarkHS:18,87,17.75510238571667
HiMarkHS:18,88,19.74110341773656
HiMarkHS:18,89,0.0
HiMarkHS:18,90,0.0
HiMarkHS:18,91,0.0
HiMarkHS:18,92,0.0
HiMarkHS:18,93,0.0
HiMarkHS:18,94,0.0
HiMarkHS:18,95,0.0
HiMarkHS:18,96,0.0
HiMarkHS:18,97,0.0
HiMarkHS:18,98,0.0
HiMarkHS:18,99,0.0
HiMarkHS:18,100,0.0
HiMarkHS:18,101,0.0
HiMarkHS:18,102,0.0
HiMarkHS:18,103,0.0
HiMarkHS:18,104,0.0
HiMarkHS:18,105,0.0
HiMarkHS:18,106,0.0
HiMarkHS:18,107,0.0
HiMarkHS:18,108,18.897464927359906
HiMarkHS:18,109,12.955574731347065
HiMarkHS:18,110,12.103579021326107
HiMarkHS:18,111,12.39736390500721
HiMarkHS:18,112,49.24059762761416
HiMarkHS:18,113,0.0
HiMarkHS:18,114,0.0
HiMarkHS:18,115,0.0
HiMarkHS:18,116,0.0
HiMarkHS:18,117,0.0
HiMarkHS:18,118,0.0
HiMarkHS:18,119,0.0
CitizenScientist:19,0,8.131533934984375
CitizenScientist:19,1,7.655335829776945
CitizenScientist:19,2,30.774573344989065
CitizenScientist:19,3,45.236544481765854
CitizenScientist:19,4,8.343704194862017
CitizenScientist:19,5,7.944015139915701
CitizenScientist:19,6,8.01713009748501
CitizenScientist:19,7,8.078568183093394
CitizenScientist:19,8,7.8038407566758785
CitizenScientist:19,9,8.389918535044984
CitizenScientist:19,10,7.856839730804973
CitizenScientist:19,11,8.337628059986045
CitizenScientist:19,12,8.022606946761274
CitizenScientist:19,13,7.85221080372737
CitizenScientist:19,14,7.946340100175321
CitizenScientist:19,15,8.31090314653655
CitizenScientist:19,16,7.868265295821697
CitizenScientist:19,17,8.128018907336813
CitizenScientist:19,18,8.173789410875065
CitizenScientist:19,19,8.21186284335197
CitizenScientist:19,20,8.272775800445968
CitizenScientist:19,21,7.779839012584283
CitizenScientist:19,22,8.42825751216454
CitizenScientist:19,23,30.816293927058968
CitizenScientist:19,24,8.002977840840725
CitizenScientist:19,25,7.731680857930499
CitizenScientist:19,26,8.216457720279209
CitizenScientist:19,27,7.590925686487636
CitizenScientist:19,28,8.20026911633069
CitizenScientist:19,29,7.899401739341163
CitizenScientist:19,30,8.10617048920142
CitizenScientist:19,31,35.64940170115802
CitizenScientist:19,32,7.889233169326408
CitizenScientist:19,33,7.912074204017335
CitizenScientist:19,34,7.953122203121097
CitizenScientist:19,35,8.220063061096008
CitizenScientist:19,36,7.592856759180441
CitizenScientist:19,37,8.204739295893578
CitizenScientist:19,38,7.8480314233712285
CitizenScientist:19,39,7.955535672693962
CitizenScientist:19,40,7.8704670473365095
CitizenScientist:19,41,7.799713115965101
CitizenScientist:19,42,8.404176192175875
CitizenScientist:19,43,8.257599847831909
CitizenScientist:19,44,7.859094264247056
CitizenScientist:19,45,8.229215775755952
CitizenScientist:19,46,7.690863085506074
CitizenScientist:19,47,8.061281011303965
CitizenScientist:19,48,7.930093876423462
CitizenScientist:19,49,28.143827649689335
CitizenScientist:19,50,8.213131235488571
CitizenScientist:19,51,8.10345862374003
CitizenScientist:19,52,7.504771630251131
CitizenScientist:19,53,8.19667530838639
CitizenScientist:19,54,8.144277226568965
CitizenScientist:19,55,8.099325055708327
CitizenScientist:19,56,8.135451024267159
CitizenScientist:19,57,8.028923990631585
CitizenScientist:19,58,8.203254237890517
CitizenScientist:19,59,8.2662710125319
CitizenScientist:19,60,8.101654410226896
CitizenScientist:19,61,8.143289474360099
CitizenScientist:19,62,8.034008938964336
CitizenScientist:19,63,8.219467825534137
CitizenScientist:19,64,36.97435915959253
CitizenScientist:19,65,8.050571747127533
CitizenScientist:19,66,18.948465205763977
CitizenScientist:19,67,8.257641371764178
CitizenScientist:19,68,7.949893418004841
CitizenScientist:19,69,36.95398176023832
CitizenScientist:19,70,8.40266744467235
CitizenScientist:19,71,8.590961674591192
CitizenScientist:19,72,8.241853910903757
CitizenScientist:19,73,8.668427656606092
CitizenScientist:19,74,8.142439670290107
CitizenScientist:19,75,9.073284317303207
CitizenScientist:19,76,8.497402795531636
CitizenScientist:19,77,8.720814677295794
CitizenScientist:19,78,33.5705847167707
CitizenScientist:19,79,22.11735725127124
CitizenScientist:19,80,37.571571745149704
CitizenScientist:19,81,8.935166082540476
CitizenScientist:19,82,37.0837434687434
CitizenScientist:19,83,9.054104149690028
CitizenScientist:19,84,9.56034054358819
CitizenScientist:19,85,9.720045768450314
CitizenScientist:19,86,9.703243599574641
CitizenScientist:19,87,10.061284697989418
CitizenScientist:19,88,9.67291005707371
CitizenScientist:19,89,13.592426410632173
CitizenScientist:19,90,9.696059308269861
CitizenScientist:19,91,14.11888501846872
CitizenScientist:19,92,22.138888567127054
CitizenScientist:19,93,24.706682801358777
CitizenScientist:19,94,9.851224449874309
CitizenScientist:19,95,9.533668870045883
CitizenScientist:19,96,9.726867049994386
CitizenScientist:19,97,9.828420295275356
CitizenScientist:19,98,21.067817736495254
CitizenScientist:19,99,25.17440264808349
CitizenScientist:19,100,9.113221971332722
CitizenScientist:19,101,10.323061820452063
CitizenScientist:19,102,9.346138278012981
CitizenScientist:19,103,9.852593715261934
CitizenScientist:19,104,9.852109602540505
CitizenScientist:19,105,30.3006904270985
CitizenScientist:19,106,37.36501447400213
CitizenScientist:19,107,10.420932798612018
CitizenScientist:19,108,26.37511426224061
CitizenScientist:19,109,10.486591671526876
CitizenScientist:19,110,11.082722939739945
CitizenScientist:19,111,48.22555231011036
CitizenScientist:19,112,31.26626050745638
CitizenScientist:19,113,33.3399280529467
CitizenScientist:19,114,10.867639584149694
CitizenScientist:19,115,23.318121166079788
CitizenScientist:19,116,19.488219273811357
CitizenScientist:19,117,10.960948314301366
CitizenScientist:19,118,10.809075282768532
CitizenScientist:19,119,10.743002718825478
CitizenScientist:20,0,8.524304407913025
CitizenScientist:20,1,8.477149864290226
CitizenScientist:20,2,13.882497995990745
CitizenScientist:20,3,8.249086649490504
CitizenScientist:20,4,8.466834867649284
CitizenScientist:20,5,8.109623292022311
CitizenScientist:20,6,8.073746221963301
CitizenScientist:20,7,8.146899344785497
CitizenScientist:20,8,8.082281185698216
CitizenScientist:20,9,7.82771740169721
CitizenScientist:20,10,7.926504318747422
CitizenScientist:20,11,8.152154640594395
CitizenScientist:20,12,8.02118030333511
CitizenScientist:20,13,7.966385535615633
CitizenScientist:20,14,8.170674050147152
CitizenScientist:20,15,7.705213169661859
CitizenScientist:20,16,8.305581947030603
CitizenScientist:20,17,7.804761037125723
CitizenScientist:20,18,8.04514752289363
CitizenScientist:20,19,24.308958827661986
CitizenScientist:20,20,8.164018142145311
CitizenScientist:20,21,7.880591245908563
CitizenScientist:20,22,16.323508820519603
CitizenScientist:20,23,26.578420222828946
CitizenScientist:20,24,8.496461370672694
CitizenScientist:20,25,38.318577248671005
CitizenScientist:20,26,7.972941862132354
CitizenScientist:20,27,7.900633307061804
CitizenScientist:20,28,8.258438333707488
CitizenScientist:20,29,7.941582706988855
CitizenScientist:20,30,22.789995469660195
CitizenScientist:20,31,7.787716841193644
CitizenScientist:20,32,8.267345718035859
CitizenScientist:20,33,28.815117387960605
CitizenScientist:20,34,8.132245288559764
